Elastic Earth IV projection (3 sections):
section 0:
border (8 vertices):
   0.0, -30.0
  45.0, -30.0
  86.0,  11.0
  90.0,  11.0
  90.0,-169.0
 -60.0,-169.0
 -60.0,-105.0
   0.0,-105.0
projected points (11x21 points):
      NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN
      NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN, -11452.41, -6069.86, -10067.82, -5476.27,  -8556.91, -5054.86,  -7011.28, -4782.83,  -5453.58, -4690.95,  -4064.86, -4799.84,  -2627.42, -5089.72,  -1063.91, -5779.34,    605.49, -6058.91,   2314.77, -6331.33,   4016.98, -6499.92,   4567.68, -7829.72,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN
      NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN, -12575.28, -4036.73, -10837.86, -3648.41,  -9006.10, -3224.99,  -7229.43, -2922.00,  -5460.47, -2765.28,  -3878.08, -2839.44,  -2455.73, -3280.41,   -876.72, -3879.98,    954.97, -4219.39,   2851.05, -4543.53,   4892.91, -4722.41,   6872.04, -4833.57,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN
      NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN, -12801.21, -1665.68, -11108.21, -1725.06,  -9271.97, -1406.03,  -7434.75, -1048.33,  -5553.43,  -816.20,  -3800.29,  -880.28,  -2326.57, -1433.80,   -604.93, -1996.54,   1223.46, -2381.72,   3084.61, -2649.69,   5031.72, -2744.86,   7083.29, -2464.05,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN
      NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN, -13006.33,    76.09, -11305.45,   119.25,  -9537.00,   426.19,  -7727.88,   874.51,  -5736.12,  1240.91,  -3567.58,  1188.40,  -1850.86,   427.95,   -184.89,  -157.92,   1480.83,  -583.63,   3175.89,  -833.01,   4874.44,  -853.37,   6558.87,  -550.61,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN
      NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN
      NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN
      NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN
      NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN
inverse-projected points (21x21 points):
-20167.85, -9032.55,  19578.07,  9392.47
 -18.0,-108.0,  -36.0,-108.0,  -36.0,-108.0,  -36.0,-108.0,  -54.0,-108.0,  -72.0,-108.0,  -72.0, -90.0,  -72.0, -54.0,  -72.0, -18.0,  -72.0,  18.0,  -72.0,  54.0,  -72.0,  90.0,  -54.0,  90.0,  -36.0,  90.0,  -36.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0
 -18.0,-108.0,  -18.0,-108.0,  -36.0,-108.0,  -36.0,-108.0,  -36.0,-108.0,  -54.0,-108.0,  -66.7, -87.4,  -67.5, -49.3,  -66.7, -14.5,  -65.8,  13.7,  -66.1,  44.6,  -61.9,  81.3,  -36.0,  90.0,  -36.0,  90.0,  -36.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0
 -18.0,-108.0,  -18.0,-108.0,  -18.0,-108.0,  -36.0,-108.0,  -36.0,-108.0,  -54.0,-108.0,  -56.9, -77.9,  -58.9, -47.2,  -58.3, -16.3,  -56.8,  10.4,  -55.8,  36.7,  -55.8,  66.2,  -41.4,  79.5,  -36.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0
 -18.0,-108.0,  -18.0,-108.0,  -18.0,-108.0,  -36.0,-108.0,  -36.0,-108.0,  -43.6, -97.8,  -47.9, -72.7,  -50.3, -46.0,  -49.9, -18.1,  -46.7,   7.1,  -41.5,  28.8,  -36.7,  47.9,  -34.1,  67.5,  -26.9,  89.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0
 -18.0,-108.0,  -18.0,-108.0,  -18.0,-108.0,  -18.0,-108.0,  -36.0,-108.0,  -34.4, -91.2,  -39.3, -69.4,  -41.7, -45.5,  -41.3, -19.7,  -37.1,   4.3,  -30.7,  25.5,  -27.5,  45.2,  -25.1,  63.8,  -22.0,  82.5,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0
 -18.0,-108.0,  -18.0,-108.0,  -18.0,-108.0,  -18.0,-108.0,  -21.7,-106.7,  -26.3, -87.3,  -30.6, -67.0,  -33.0, -45.1,  -32.7, -21.0,  -28.3,   3.1,  -22.1,  24.3,  -18.8,  43.2,  -16.2,  61.1,  -15.1,  78.8,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,  -18.0,  90.0,    0.0,  90.0,    0.0,  90.0
   0.0,-108.0,  -18.0,-108.0,  -18.0,-108.0,  -18.0,-108.0,  -14.5,-103.8,  -18.0, -84.0,  -21.9, -65.1,  -24.3, -44.5,  -24.3, -21.9,  -19.5,   2.1,  -13.5,  23.0,  -10.0,  41.9,   -7.7,  60.3,   -7.3,  78.2,    0.0,  90.0,    0.0,  90.0,    0.0,  90.0,    0.0,  90.0,    0.0,  90.0,    0.0,  90.0,    0.0,  90.0
   0.0,-108.0,    0.0,-108.0,    0.0,-108.0,    0.0,-108.0,   -7.2,-102.8,   -9.4, -82.8,  -13.1, -63.6,  -15.6, -43.9,  -15.8, -22.5,  -10.8,   1.3,   -4.9,  21.8,   -1.3,  40.7,    0.9,  59.5,    0.7,  77.7,    0.0,  90.0,    0.0,  90.0,    0.0,  90.0,    0.0,  90.0,    0.0,  90.0,    0.0,  90.0,    0.0,  90.0
   0.0,-108.0,    0.0,-108.0,    0.0,-108.0,    0.0,-108.0,    0.2,-101.8,   -0.8, -81.5,   -4.3, -62.5,   -7.1, -43.2,   -7.3, -22.7,   -2.0,   0.6,    3.7,  20.2,    7.7,  39.6,    9.9,  59.4,    9.2,  78.9,    0.0,  90.0,    0.0,  90.0,    0.0,  90.0,    0.0,  90.0,    0.0,  90.0,    0.0,  90.0,    0.0,  90.0
  18.0,-108.0,   18.0,-108.0,   18.0,-108.0,   18.0,-108.0,    9.6,-100.7,    8.0, -80.4,    4.3, -61.3,    1.4, -42.6,    1.1, -22.9,    6.2,  -1.4,   12.3,  18.2,   16.8,  38.4,   18.0,  54.0,   17.7,  80.4,   18.0,  90.0,    0.0,  90.0,    0.0,  90.0,    0.0,  90.0,    0.0,  90.0,    0.0,  90.0,    0.0,  90.0
  18.0,-108.0,   18.0,-108.0,   18.0,-108.0,   18.0,-108.0,   18.0,-108.0,   16.8, -79.2,   12.8, -60.0,    9.5, -41.6,    9.1, -23.4,   14.2,  -3.6,   18.0,  18.0,   18.0,  36.0,   18.0,  54.0,   18.0,  90.0,   18.0,  90.0,   18.0,  90.0,   18.0,  90.0,    0.0,  90.0,    0.0,  90.0,    0.0,  90.0,    0.0,  90.0
  18.0,-108.0,   18.0,-108.0,   18.0,-108.0,   18.0,-108.0,   18.0,-108.0,   18.0, -72.0,   18.0, -54.0,   17.6, -40.7,   17.1, -23.8,   18.0,   0.0,   18.0,  18.0,   18.0,  36.0,   18.0,  54.0,   18.0,  90.0,   18.0,  90.0,   18.0,  90.0,   18.0,  90.0,   18.0,  90.0,   18.0,  90.0,    0.0,  90.0,    0.0,  90.0
  18.0,-108.0,   18.0,-108.0,   18.0,-108.0,   18.0,-108.0,   18.0,-108.0,   18.0, -72.0,   18.0, -54.0,   18.0, -36.0,   18.0, -18.0,   18.0, -18.0,   18.0,  18.0,   18.0,  36.0,   18.0,  54.0,   18.0,  90.0,   18.0,  90.0,   18.0,  90.0,   18.0,  90.0,   18.0,  90.0,   18.0,  90.0,   18.0,  90.0,   18.0,  90.0
